,0,1
2040,بعضی به بهانه مسائل داخلی دشمن رافراموش میکنندامام مکررفرمودند هرچه فریاد دارید بر سر آمریکا بکشیدبرای همین بودالبته جامعه آزاداست،انتقاد مایه پیشرفت امادشمن درجه۲ودوستانی راکه باآنهااختلاف داریم اشتباه نگیر دشمن اصلی کسی است که میخواهددستآورد ملت راازبین ببرد #USARegimechange,OTHER
2041,"""فیلمای آموزشیش توی اینترنت و آپارات هست.""""""",HAPPY
2042,به خدا اصلا براشون حجاب مهم نیست از گیر دادن لذت میبرن سادیسم دارن اینجوری میگن,HATE
2043,مصاحبه اختصاصي #علی_قلیلو با روزنامه و سايت خبري cnn #علي_قليلو مرد مبارزی که از اول کمپین اعتراض به حجاب اجباری همراه ما زنان بود و در بهمن ماه ۹۶ دستگیر و هشت ماه در زندان وکیل آباد مشهد زنداني بود. جهت خواندن كامل مصاحبه به آدرس زير مراجعه كنيد.  …,OTHER
2044,یونیسف با این عکس روز جهانی #مادر رو تبریک گفته. روزانه هفت هزار نوزاد در دنیا میمیرن، از طریق این لینک میتونیم از کمپین یونیسف حمایت کنیم تا جلوی این اتفاق دلخراش رو بگیریم  … لطفن بقیه رو هم با #ریتوییت مطلع کنید,SAD
2045,من تختم کنار شوفاژه پریزم بغلشه دلتون سوخت یا ادامه بدم؟,HAPPY
2046,اگه از فضای مجازی درآمد ندارید سعی کنید ازش لذت ببرید، وقتهای پرتی و دور ریزتون را برای مجازی بذارید، و هسته اصلی روز/شبتون را تو مجازی تلف نکنید، اینجا هیچ چیزم خیلی جدی نگیرید غیر این باشه باختید #پند,OTHER
2047,چقدر مستند #انقلاب_۵۷ وحشتناک هست، من تحملش رو ندارم!,FEAR
2048,زمانی از این خبر خوشحال میشدم که یوتوب فیلتر نبود و کاربران با میل و رغبت خودشون آپارات رو انتخاب میکردن. این موفقیت برای من فرقی با موفقیت ایران خودرو نداره …,SAD
2049,از اینکه هر جا حرف از یووه میشه رونالدو رو نشون میدن، متنفرم. به نظر من نماد یووه فریادهای شادی کیلینی بعد از دفع خطر و بازی بی مهابا و با جون و دل مانژوکیچ. رونالدو خیلی راه داره تا بخواد یوونتوسی خطاب بشه.,HATE
2050,دلم واسه تهران تنگ شده ، فکر اینکه بعد از درسم مجبور شم برگردم عصبیم میکنه ، البته واسه تهران نه ، واسه زندگی مستقلم .,ANGRY
2051,من نمیدونم منتظر چیم یا کیم ولی الان منتظرم و اعصابم خورد شد :/,ANGRY
2052,همیشه شاد باشی مسیح جان ???,HAPPY
2053,"""خیلی طول نمیکشه که یه سری کاربرها عکس این متجاوزو میذارن آواتار، یه عده دیگه هم به هم میگن """"تو رو باید ببرن پیش فلانی(همین ایشون)"""" یا اینکه """"بچگیات بافلانی بودی"""" یا """"از فلانی خاطره داری"""" و از این قبیل""""شوخی""""های مبتذل و سخیف. بعد بپرسیم چرا مشکل تجاوز هیچوقت حل نمیشه.""",SAD
2054,صبح بخیر سه شنبه تان به نیکی.... The fear of God is the beginning of wisdom ترس از خداوند آغاز خردمندی است.,HAPPY
2055,"""درسته دل خوشی از این نظام ندارم ولی دلیل نمیشه که توییت های رضا پهلوی رو اعصابم نباشه و بلاکش نکنم! پ.ن: حال بهم تر از اون ؛ اون عده ای هستن که تو کامنت ها """"شاهزاده ی من"""" خطابش میکنن!""",HATE
2056,بابا:یکی سرکلاس صدای گربه درآوردوباباهم روش به تابلو بوده،برمیگرده شروع میکنه به حرف زدن وروانشناسی کردن کلاس درنهایت میگه:گربه بروبیرون،اتفاقی نمیوفته دوباره تکرارمیکنه واتفاقی نمیوفته درنهایت میگه گربه زرد بروبیرون (رنگ لباس گربه خان) وخب بابا به اندازه کافی ترسناک بوده  …,FEAR
2057,اينقدر فحش يا در بهترين حالت دَرى وَرى به جاى انتقاد از مسيح علينژاد نوشته شده كه نقدهاى اساسى اصلا ديده نمى شه.,OTHER
2058,دوستانه: «زبانِ بدن» جناب آقای#رئیسی، نیاز به اصلاح دارد. چشمهای سرگردان، لبهای بیلبخند، خمیدگی پشت و شانه، تردید را منتقل میکند,OTHER
2059,یک سالِ پیش، دختری بودم که شاد و امیدوار و قوی منتظرِ آینده بود الان اما چی مونده؟ هیچی، جز یه حفره ی سیاه و یه پوزخند عمیق...خیلی عمیق,SAD
2060,هر کسی آن درود عاقبت کار که کشت وقتی جامعه در برابر آموزش و پرورش بیتفاوت است وقتی معلمان حقطلب که از آموزش رایگان و باکیفیت دفاع میکنند پشت میلههای زندانند و غیر معلمان در مدارس پولی به کار گرفته میشوند نتیجه میشود، سقوط #تجاوز_به_دانش_آموزان #جای_معلم_زندان_نیست #محمد_حبيبى,SAD
2061, یا خروجی هوم سینماالبته ميتونم هزار تا دليل بيارم كه يحتمل از سر خشم نژاد پرست شده! نگاه كشورهاي اروپاي غربي به كشورهاي اروپاي شرقي انقدر بعضي مواقع سختگيرانه و مغرضانه است كه بعضي مواقع با ترديد اين افراد مليت خودشون رو در كشورهاي اروپاي غربي بيان ميكنند. /٢ #نه_به_نژادپرستي,OTHER
2062,خب سرفیس لپتاپ ۲ من رسید ولی روی لود سیپییو بالا، فنش صدای تق تق بد میده و اگه یکم سعی کنم فشار بدم یا خمش کنم، صداش قطع یا کم میشه. قبل از اینکه به فکر این بیافتم یکی ببره کانادا یکی برشگردونه، میدونید توی تهران کی خیلی تعمیرکار خوبیه و میتونه همچین چیزیو درست کنه؟ #ریتوییت,OTHER
2063,طبق اعلام بستگان یکی از بازداشتشدگان که در زندان فوت کرد، او طی چند تماس باخانواده اش اظهار داشته مسئولان او و دیگر بازداشتی ها را مجبور به خوردن قرص هایی میکردند که حالشان را بد میکرده...,SAD
2064,امثال مهدی خلجی و نیما راشدان از جمله دروغگوترین و خطرناکترین دشمنان ملت ایران هستند.ببینین در سمیناری که در سال 2013 در مدرسه مانک در تورنتو که بعنوان کارشناس شرکت کردند چه میگویند.علی الفونه،نازنین افشین جم و اکبر عطری نیز از سخنرانان بودند.لعنت …,ANGRY
2065,ده پرسش و پاسخ درباره اهمیت بیطرفیشبکه همزمان با اعتراض به افزایش قیمت ترافیک بینالملل اینترنت #بیطرفی_شبکه,OTHER
2066,یکی از فاکتورها و عوامل مهم در رضایت یا عدم رضایت زناشویی اینکه در رابطه باید در کل، نسبت خوبی ها یا هیجانات مثبت (مانند، شادی، امیدواری، لذت و حذ و کیف، خشنودی، کنجکاوی، علاقه و ... ) به بدی ها یا هیجانات منفی (مانند، خشم، ناامیدی، ترس، غم و ...) حداقل ۵ به ۱ باشه. (رشته توییت),OTHER
2067, انتظار چنین محصول با کیفیتی رو نداشتم ، واقعا شگفت زده شدماز شلوغی بدم میاد,HATE
2068,"""شروع نزدیکتر شدن آدما به من، توی اکثر موارد با جملهی """"من ازت میترسم!"""" بوده. هیچ وقت ایرادی توی این موضوع ندیدم. هر بار که یک نفر تعریف خودش رو از این ترس میگه و راجع بهش حرف میزنیم، کلی چیز راجع به خودم میفهمم. عیبی نداره اگه من و کارهام بعضی وقتا ترسناک به نظر میایم.""",FEAR
